game_id,player_name,game_date,home,opponent,team,position,starter,minutes,field_goals_made,field_goals_attempted,three_points_made,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,points,free_throws_made,free_throws_attempted,personal_fouls,plus_minus,team_ortg,team_drtg,team_pace,opp_ortg,opp_drtg,opp_pace,player_usg_pct,player_ts_pct,player_per
0022500767,Sam Merrill,2026-02-09,0,DEN,CLE,SF,1,25.05,3,6,3,2,1,1,1,1,0,1,9,0,0,4,13.0,,,,,,,,,
0022500776,Sam Merrill,2026-02-11,1,WAS,CLE,SF,1,24.983333333333334,11,12,9,5,1,4,1,1,1,1,32,1,1,1,22.0,,,,,,,,,
0022500793,Sam Merrill,2026-02-19,1,BKN,CLE,,0,22.2,1,4,1,3,1,2,3,0,0,0,3,0,0,0,13.0,,,,,,,,,
0022500802,Sam Merrill,2026-02-20,0,CHA,CLE,SF,1,24.266666666666666,4,6,2,2,0,2,2,0,0,0,10,0,0,3,-14.0,,,,,,,,,
0022500817,Sam Merrill,2026-02-22,0,OKC,CLE,,0,28.503333333333334,7,12,6,3,1,2,0,0,0,0,20,0,0,2,6.0,,,,,,,,,
0022500835,Sam Merrill,2026-02-24,1,NYK,CLE,,0,20.966666666666665,0,4,0,1,0,1,1,0,0,1,0,0,0,1,13.0,,,,,,,,,
0022500846,Sam Merrill,2026-02-25,0,MIL,CLE,SG,1,33.68333333333333,6,13,2,5,1,4,2,0,0,3,14,0,2,3,-2.0,,,,,,,,,
0022500858,Sam Merrill,2026-02-27,0,DET,CLE,SG,1,36.333333333333336,6,14,4,1,0,1,3,2,0,2,20,4,4,3,-13.0,,,,,,,,,
0022500869,Sam Merrill,2026-03-01,0,BKN,CLE,SG,1,27.425,5,8,4,1,0,1,2,0,0,1,15,1,1,3,20.0,,,,,,,,,
0022500884,Sam Merrill,2026-03-03,1,DET,CLE,SG,1,26.983333333333334,3,10,3,0,0,0,2,1,0,0,9,0,0,1,-6.0,,,,,,,,,
0022500921,Sam Merrill,2026-03-08,1,BOS,CLE,SF,1,29.111666666666668,2,9,1,5,1,4,4,1,0,0,5,0,0,5,-1.0,,,,,,,,,
0022500931,Sam Merrill,2026-03-09,1,PHI,CLE,SF,1,20.583333333333332,1,6,0,3,0,3,5,0,0,0,2,0,0,1,5.0,,,,,,,,,
0022500947,Sam Merrill,2026-03-11,0,ORL,CLE,SF,1,30.2,5,8,2,4,1,3,2,1,0,0,13,1,2,4,-1.0,,,,,,,,,
0022500082,Sandro Mamukelashvili,2025-10-22,0,ATL,TOR,,0,17.151666666666667,3,6,1,4,0,4,3,0,1,2,7,0,0,4,21.0,,,,,,,,,
0022500092,Sandro Mamukelashvili,2025-10-24,1,MIL,TOR,,0,15.666666666666666,1,2,0,3,1,2,1,0,0,0,4,2,2,3,-1.0,,,,,,,,,
0022500111,Sandro Mamukelashvili,2025-10-26,0,DAL,TOR,,0,21.733333333333334,6,8,1,1,0,1,3,0,0,0,16,3,3,1,-6.0,,,,,,,,,
0022500118,Sandro Mamukelashvili,2025-10-27,0,SAS,TOR,,0,17.06,2,2,1,0,0,0,2,1,0,2,5,0,2,1,-4.0,,,,,,,,,
0022500131,Sandro Mamukelashvili,2025-10-29,1,HOU,TOR,,0,16.311666666666667,4,6,1,1,0,1,2,0,0,0,10,1,2,3,-3.0,,,,,,,,,
0022500022,Sandro Mamukelashvili,2025-10-31,0,CLE,TOR,,0,18.575,2,4,1,6,1,5,3,1,1,3,11,6,6,0,13.0,,,,,,,,,
0022500152,Sandro Mamukelashvili,2025-11-02,1,MEM,TOR,,0,10.55,0,1,0,3,2,1,1,0,1,1,0,0,0,1,2.0,,,,,,,,,
0022500165,Sandro Mamukelashvili,2025-11-04,1,MIL,TOR,,0,23.466666666666665,6,12,3,7,4,3,1,0,0,1,15,0,0,2,28.0,,,,,,,,,
0022500030,Sandro Mamukelashvili,2025-11-07,0,ATL,TOR,,0,20.716666666666665,5,9,1,6,2,4,1,1,0,0,12,1,2,0,7.0,,,,,,,,,
0022500184,Sandro Mamukelashvili,2025-11-08,0,PHI,TOR,,0,17.051666666666666,3,5,1,3,1,2,2,2,1,1,10,3,3,2,-3.0,,,,,,,,,
0022500225,Sandro Mamukelashvili,2025-11-13,0,CLE,TOR,,0,17.016666666666666,4,5,2,5,1,4,1,0,0,1,13,3,3,1,8.0,,,,,,,,,
0022500230,Sandro Mamukelashvili,2025-11-15,0,IND,TOR,,0,22.14666666666667,5,9,1,4,0,4,3,1,1,0,12,1,2,2,14.0,,,,,,,,,
0022500245,Sandro Mamukelashvili,2025-11-17,1,CHA,TOR,,0,14.833333333333334,3,7,1,4,1,3,1,0,1,1,7,0,0,3,-3.0,,,,,,,,,
0022500258,Sandro Mamukelashvili,2025-11-19,0,PHI,TOR,,0,15.166666666666666,2,5,0,2,1,1,2,1,0,0,7,3,4,2,5.0,,,,,,,,,
0022500050,Sandro Mamukelashvili,2025-11-21,1,WAS,TOR,,0,20.883333333333333,8,15,2,7,5,2,2,1,0,1,23,5,6,1,22.0,,,,,,,,,
0022500279,Sandro Mamukelashvili,2025-11-23,1,BKN,TOR,C,1,26.55,5,9,2,4,1,3,2,1,0,1,12,0,0,4,11.0,,,,,,,,,
0022500284,Sandro Mamukelashvili,2025-11-24,1,CLE,TOR,,0,21.216666666666665,5,8,2,9,2,7,3,0,1,1,12,0,0,1,7.0,,,,,,,,,
0022500063,Sandro Mamukelashvili,2025-11-26,1,IND,TOR,,0,16.45,3,8,0,3,0,3,0,0,0,0,7,1,1,2,-10.0,,,,,,,,,
0022500294,Sandro Mamukelashvili,2025-11-29,0,CHA,TOR,,0,19.27,5,10,1,3,1,2,0,0,0,0,13,2,2,1,-1.0,,,,,,,,,
0022500303,Sandro Mamukelashvili,2025-11-30,0,NYK,TOR,,0,27.05,3,9,0,7,3,4,1,1,2,1,9,3,4,0,-17.0,,,,,,,,,
0022500319,Sandro Mamukelashvili,2025-12-02,1,POR,TOR,,0,18.705,3,4,0,7,2,5,2,0,1,1,6,0,1,1,2.0,,,,,,,,,
0022500336,Sandro Mamukelashvili,2025-12-04,1,LAL,TOR,C,1,36.63333333333333,4,13,3,8,2,6,5,2,2,2,13,2,3,1,-2.0,,,,,,,,,
0022500344,Sandro Mamukelashvili,2025-12-05,1,CHA,TOR,,0,15.8,1,4,0,3,1,2,1,0,2,0,3,1,2,3,-17.0,,,,,,,,,
0022500358,Sandro Mamukelashvili,2025-12-07,1,BOS,TOR,,0,23.266666666666666,6,10,1,6,2,4,0,0,0,1,14,1,1,0,12.0,,,,,,,,,
0022501202,Sandro Mamukelashvili,2025-12-09,1,NYK,TOR,,0,15.0,1,4,0,2,1,1,1,1,0,1,2,0,0,1,-11.0,,,,,,,,,
0022501227,Sandro Mamukelashvili,2025-12-15,0,MIA,TOR,,0,18.545,4,9,2,7,2,5,0,2,0,1,11,1,1,1,19.0,,,,,,,,,
0022500374,Sandro Mamukelashvili,2025-12-18,0,MIL,TOR,C,1,36.41833333333334,8,12,2,7,2,5,2,1,0,0,18,0,0,3,6.0,,,,,,,,,
0022500388,Sandro Mamukelashvili,2025-12-20,1,BOS,TOR,C,1,29.783333333333335,9,13,6,5,1,4,1,0,1,2,24,0,0,4,-6.0,,,,,,,,,
0022500397,Sandro Mamukelashvili,2025-12-21,0,BKN,TOR,,0,19.95,1,4,1,5,3,2,0,1,0,3,4,1,2,3,-23.0,,,,,,,,,
0022500414,Sandro Mamukelashvili,2025-12-23,0,MIA,TOR,C,1,27.483333333333334,5,9,4,6,2,4,7,1,0,1,14,0,0,2,19.0,,,,,,,,,
0022500425,Sandro Mamukelashvili,2025-12-26,0,WAS,TOR,C,1,32.693333333333335,5,9,3,11,4,7,2,2,1,1,13,0,0,4,-7.0,,,,,,,,,
0022500441,Sandro Mamukelashvili,2025-12-28,1,GSW,TOR,,0,21.803333333333335,6,11,1,6,2,4,0,2,1,0,13,0,0,2,-7.0,,,,,,,,,
0022500451,Sandro Mamukelashvili,2025-12-29,1,ORL,TOR,C,1,23.266666666666666,5,10,0,4,1,3,1,1,1,0,13,3,3,2,0.0,,,,,,,,,
0022500468,Sandro Mamukelashvili,2025-12-31,1,DEN,TOR,,0,12.261666666666667,0,5,0,4,1,3,1,1,1,1,0,0,0,1,-12.0,,,,,,,,,
0022500488,Sandro Mamukelashvili,2026-01-03,1,ATL,TOR,,0,31.933333333333334,5,10,1,12,4,8,8,1,3,0,13,2,2,1,27.0,,,,,,,,,
0022500504,Sandro Mamukelashvili,2026-01-05,1,ATL,TOR,,0,22.533333333333335,4,9,1,6,0,6,3,0,0,1,12,3,3,0,-1.0,,,,,,,,,
0022500516,Sandro Mamukelashvili,2026-01-07,0,CHA,TOR,,0,24.75,4,8,2,3,1,2,2,1,0,0,10,0,0,5,10.0,,,,,,,,,
0022500532,Sandro Mamukelashvili,2026-01-09,0,BOS,TOR,PF,1,24.911666666666665,7,10,0,8,3,5,1,0,1,0,15,1,1,1,-5.0,,,,,,,,,
0022500550,Sandro Mamukelashvili,2026-01-11,1,PHI,TOR,,0,18.133333333333333,0,3,0,1,0,1,2,1,0,1,0,0,0,3,-17.0,,,,,,,,,
0022500560,Sandro Mamukelashvili,2026-01-12,1,PHI,TOR,,0,20.801666666666666,3,7,0,2,1,1,2,0,1,0,8,2,5,2,-9.0,,,,,,,,,
0022500590,Sandro Mamukelashvili,2026-01-16,1,LAC,TOR,,0,22.166666666666668,6,9,0,2,1,1,1,0,0,1,13,1,1,0,13.0,,,,,,,,,
0022500607,Sandro Mamukelashvili,2026-01-18,0,LAL,TOR,,0,24.4,8,12,2,6,1,5,2,1,1,0,20,2,5,1,-13.0,,,,,,,,,
0022500618,Sandro Mamukelashvili,2026-01-20,0,GSW,TOR,,0,25.65,5,8,4,12,2,10,4,2,1,1,14,0,0,2,3.0,,,,,,,,,
0022500626,Sandro Mamukelashvili,2026-01-21,0,SAC,TOR,C,1,32.333333333333336,8,14,3,9,3,6,4,0,0,1,22,3,4,2,15.0,,,,,,,,,
0022500642,Sandro Mamukelashvili,2026-01-23,0,POR,TOR,C,1,34.85,9,15,3,6,2,4,4,1,0,2,22,1,2,3,25.0,,,,,,,,,
0022500653,Sandro Mamukelashvili,2026-01-25,0,OKC,TOR,C,1,31.558333333333334,3,8,0,5,2,3,3,1,1,1,10,4,8,4,-8.0,,,,,,,,,
0022500675,Sandro Mamukelashvili,2026-01-28,1,NYK,TOR,,0,24.516666666666666,4,8,1,4,0,4,1,1,3,3,9,0,0,2,-8.0,,,,,,,,,
0022500687,Sandro Mamukelashvili,2026-01-30,0,ORL,TOR,,0,23.966666666666665,1,4,0,4,2,2,4,2,0,0,8,6,6,5,-8.0,,,,,,,,,
0022500706,Sandro Mamukelashvili,2026-02-01,1,UTA,TOR,,0,30.348333333333333,6,9,4,6,1,5,0,1,0,4,20,4,4,4,6.0,,,,,,,,,
0022500727,Sandro Mamukelashvili,2026-02-04,1,MIN,TOR,,0,31.57,5,10,2,4,3,1,2,0,1,1,14,2,2,4,0.0,,,,,,,,,
0022500736,Sandro Mamukelashvili,2026-02-05,1,CHI,TOR,,0,23.3,5,9,4,5,1,4,1,3,1,0,17,3,4,0,3.0,,,,,,,,,
0022500759,Sandro Mamukelashvili,2026-02-08,1,IND,TOR,,0,21.65,6,9,3,4,1,3,1,1,0,0,17,2,2,1,2.0,,,,,,,,,
0022500781,Sandro Mamukelashvili,2026-02-11,1,DET,TOR,,0,19.616666666666667,2,8,1,6,1,5,1,0,0,1,7,2,2,2,-10.0,,,,,,,,,
0022500797,Sandro Mamukelashvili,2026-02-19,0,CHI,TOR,,0,15.883333333333333,3,5,1,3,0,3,0,0,1,0,7,0,0,2,-8.0,,,,,,,,,
0022500819,Sandro Mamukelashvili,2026-02-22,0,MIL,TOR,,0,22.72833333333333,6,12,3,4,1,3,4,1,0,0,15,0,0,1,22.0,,,,,,,,,
0022500834,Sandro Mamukelashvili,2026-02-24,1,OKC,TOR,,0,15.466666666666667,1,7,1,2,1,1,1,1,0,0,3,0,0,1,-3.0,,,,,,,,,
0022500843,Sandro Mamukelashvili,2026-02-25,1,SAS,TOR,,0,14.236666666666666,1,2,0,3,2,1,0,0,0,0,2,0,0,1,-13.0,,,,,,,,,
0022500865,Sandro Mamukelashvili,2026-02-28,0,WAS,TOR,,0,15.605,3,5,0,3,1,2,0,1,0,1,7,1,1,2,3.0,,,,,,,,,
0022500887,Sandro Mamukelashvili,2026-03-03,1,NYK,TOR,,0,16.363333333333333,1,6,0,4,1,3,1,0,0,0,4,2,2,3,-2.0,,,,,,,,,
0022500903,Sandro Mamukelashvili,2026-03-05,0,MIN,TOR,,0,23.633333333333333,5,8,1,2,1,1,1,1,1,1,11,0,1,0,-8.0,,,,,,,,,
0022500924,Sandro Mamukelashvili,2026-03-08,1,DAL,TOR,,0,17.53,5,9,2,7,1,6,3,1,1,0,13,1,2,3,14.0,,,,,,,,,
0022500940,Sandro Mamukelashvili,2026-03-10,0,HOU,TOR,C,1,29.966666666666665,3,6,0,4,0,4,4,2,0,1,8,2,4,4,-16.0,,,,,,,,,
0022500948,Sandro Mamukelashvili,2026-03-11,0,NOP,TOR,,0,21.248333333333335,2,6,2,5,0,5,1,0,1,1,8,2,2,2,-12.0,,,,,,,,,
0022500085,Santi Aldama,2025-10-22,1,NOP,MEM,,0,24.223333333333333,2,7,0,6,1,5,2,1,2,2,5,1,3,5,9.0,,,,,,,,,
0022500094,Santi Aldama,2025-10-24,1,MIA,MEM,,0,19.733333333333334,6,9,1,8,3,5,0,1,0,1,13,0,1,0,-12.0,,,,,,,,,
0022500103,Santi Aldama,2025-10-25,1,IND,MEM,,0,20.895,4,9,1,8,3,5,1,0,2,0,9,0,0,1,13.0,,,,,,,,,
0022500121,Santi Aldama,2025-10-27,0,GSW,MEM,,0,22.4,6,13,2,6,1,5,4,3,0,2,14,0,2,1,2.0,,,,,,,,,
0022500137,Santi Aldama,2025-10-29,0,PHX,MEM,,0,30.733333333333334,6,12,2,10,2,8,5,3,0,1,14,0,0,1,8.0,,,,,,,,,
0022500024,Santi Aldama,2025-10-31,1,LAL,MEM,,0,26.4,3,12,1,10,4,6,3,1,0,2,7,0,0,2,-9.0,,,,,,,,,
0022500152,Santi Aldama,2025-11-02,0,TOR,MEM,,0,28.41,5,14,2,4,1,3,2,0,0,0,15,3,4,1,-6.0,,,,,,,,,
0022500161,Santi Aldama,2025-11-03,1,DET,MEM,,0,22.735,5,9,1,5,2,3,1,0,0,3,11,0,0,1,-14.0,,,,,,,,,
0022500176,Santi Aldama,2025-11-05,1,HOU,MEM,,0,26.283333333333335,5,12,1,4,1,3,1,2,1,0,16,5,6,0,-7.0,,,,,,,,,
0022500034,Santi Aldama,2025-11-07,1,DAL,MEM,,0,28.1,5,12,3,2,0,2,2,0,0,2,16,3,4,2,-7.0,,,,,,,,,
0022500194,Santi Aldama,2025-11-09,1,OKC,MEM,,0,29.555,5,10,1,9,1,8,4,1,2,4,12,1,1,3,-12.0,,,,,,,,,
0022500208,Santi Aldama,2025-11-11,0,NYK,MEM,,0,30.15,8,10,1,7,0,7,3,0,0,0,19,2,4,2,-11.0,,,,,,,,,
0022500216,Santi Aldama,2025-11-12,0,BOS,MEM,,0,23.583333333333332,4,11,2,6,2,4,4,2,1,1,14,4,6,0,4.0,,,,,,,,,
0022500228,Santi Aldama,2025-11-15,0,CLE,MEM,,0,25.016666666666666,5,9,2,11,1,10,2,1,0,0,12,0,2,3,-13.0,,,,,,,,,
0022500252,Santi Aldama,2025-11-18,0,SAS,MEM,,0,25.858333333333334,4,10,0,6,2,4,2,1,1,1,10,2,2,0,-2.0,,,,,,,,,
0022500265,Santi Aldama,2025-11-20,1,SAC,MEM,PF,1,27.566666666666666,11,18,5,5,0,5,3,0,2,1,29,2,3,0,28.0,,,,,,,,,
0022500273,Santi Aldama,2025-11-22,0,DAL,MEM,PF,1,34.76833333333333,9,17,2,8,2,6,4,1,1,0,20,0,0,1,10.0,,,,,,,,,
0022500287,Santi Aldama,2025-11-24,1,DEN,MEM,,0,32.68333333333333,5,16,0,6,3,3,6,2,2,1,12,2,2,1,2.0,,,,,,,,,
0022500065,Santi Aldama,2025-11-26,0,NOP,MEM,,0,24.413333333333334,5,9,2,5,0,5,4,0,1,0,14,2,2,0,-21.0,,,,,,,,,
0022500079,Santi Aldama,2025-11-28,0,LAC,MEM,,0,22.241666666666667,4,7,2,7,1,6,5,0,0,0,13,3,4,1,5.0,,,,,,,,,
0022500307,Santi Aldama,2025-11-30,0,SAC,MEM,,0,22.066666666666666,2,5,0,6,1,5,4,1,1,2,7,3,3,1,-20.0,,,,,,,,,
0022500322,Santi Aldama,2025-12-02,0,SAS,MEM,,0,24.358333333333334,1,5,0,3,1,2,5,0,1,0,4,2,2,3,-18.0,,,,,,,,,
0022500347,Santi Aldama,2025-12-05,1,LAC,MEM,,0,24.621666666666666,3,9,0,6,0,6,4,1,0,3,7,1,2,2,7.0,,,,,,,,,
0022500360,Santi Aldama,2025-12-07,1,POR,MEM,,0,28.133333333333333,7,11,3,7,1,6,1,2,0,0,22,5,7,1,34.0,,,,,,,,,
0022501213,Santi Aldama,2025-12-12,1,UTA,MEM,C,1,35.766666666666666,8,15,4,7,1,6,2,1,1,0,22,2,4,3,-2.0,,,,,,,,,
0022501226,Santi Aldama,2025-12-15,0,LAC,MEM,C,1,30.8,1,5,0,2,1,1,2,1,0,1,3,1,2,1,6.0,,,,,,,,,
0022500368,Santi Aldama,2025-12-17,0,MIN,MEM,PF,1,34.31166666666667,4,8,0,11,3,8,3,0,0,3,8,0,0,4,-5.0,,,,,,,,,
0022500391,Santi Aldama,2025-12-20,1,WAS,MEM,,0,35.733333333333334,15,23,5,10,6,4,2,1,1,2,37,2,3,2,-1.0,,,,,,,,,
0022500406,Santi Aldama,2025-12-22,0,OKC,MEM,,0,24.666666666666668,4,13,1,7,1,6,1,0,0,2,9,0,0,1,-13.0,,,,,,,,,
0022500419,Santi Aldama,2025-12-23,0,UTA,MEM,C,1,34.42166666666667,13,21,7,5,1,4,7,1,0,3,37,4,7,3,5.0,,,,,,,,,
0022500428,Santi Aldama,2025-12-26,1,MIL,MEM,C,1,30.016666666666666,4,10,1,7,1,6,3,0,1,1,12,3,3,0,3.0,,,,,,,,,
0022500443,Santi Aldama,2025-12-28,0,WAS,MEM,C,1,35.483333333333334,5,14,1,10,2,8,3,5,0,3,14,3,4,2,-12.0,,,,,,,,,
0022500458,Santi Aldama,2025-12-30,1,PHI,MEM,,0,36.305,6,11,3,6,0,6,2,0,4,4,15,0,0,3,-10.0,,,,,,,,,
0022500485,Santi Aldama,2026-01-02,0,LAL,MEM,,0,29.8,5,12,3,7,1,6,3,1,0,0,15,2,2,0,6.0,,,,,,,,,
0022500501,Santi Aldama,2026-01-04,0,LAL,MEM,,0,30.733333333333334,4,13,0,10,4,6,7,1,0,1,12,4,6,4,3.0,,,,,,,,,
0022500512,Santi Aldama,2026-01-06,1,SAS,MEM,,0,23.9,3,10,1,9,3,6,2,0,2,4,10,3,3,1,-23.0,,,,,,,,,
0022500524,Santi Aldama,2026-01-07,1,PHX,MEM,,0,22.22833333333333,3,8,0,3,1,2,0,0,0,0,7,1,2,1,-18.0,,,,,,,,,
0022500536,Santi Aldama,2026-01-09,1,OKC,MEM,,0,28.781666666666666,6,9,2,7,1,6,7,0,0,1,15,1,2,1,4.0,,,,,,,,,
0022500549,Santi Aldama,2026-01-11,1,BKN,MEM,,0,33.2,7,10,1,8,2,6,3,1,3,1,15,0,0,3,8.0,,,,,,,,,
0022500578,Santi Aldama,2026-01-15,0,ORL,MEM,,0,30.283333333333335,6,11,4,5,2,3,1,1,0,1,18,2,3,3,-1.0,,,,,,,,,
0022500602,Santi Aldama,2026-01-18,1,ORL,MEM,C,1,25.166666666666668,3,5,0,5,0,5,3,0,0,0,9,3,6,1,23.0,,,,,,,,,
0022500662,Santi Aldama,2026-01-26,0,HOU,MEM,C,1,27.416666666666668,7,12,1,7,3,4,2,0,0,1,17,2,3,1,-5.0,,,,,,,,,
0022500731,Santi Aldama,2026-02-04,0,SAC,MEM,C,1,24.133333333333333,4,10,2,6,1,5,0,1,2,1,12,2,4,3,14.0,,,,,,,,,
0022500745,Scoot Henderson,2026-02-06,1,MEM,POR,,0,21.266666666666666,4,10,2,5,0,5,9,1,0,5,11,1,2,4,19.0,,,,,,,,,
0022500770,Scoot Henderson,2026-02-09,1,PHI,POR,,0,19.683333333333334,2,5,0,2,0,2,7,1,0,2,12,8,10,4,4.0,,,,,,,,,
0022500783,Scoot Henderson,2026-02-11,0,MIN,POR,,0,18.833333333333332,5,8,3,4,1,3,2,0,0,5,18,5,5,2,-1.0,,,,,,,,,
0022500790,Scoot Henderson,2026-02-12,0,UTA,POR,,0,20.066666666666666,4,6,2,1,0,1,4,1,0,6,15,5,6,4,-6.0,,,,,,,,,
0022500810,Scoot Henderson,2026-02-20,1,DEN,POR,,0,20.983333333333334,3,11,3,1,1,0,3,0,0,0,11,2,2,2,-30.0,,,,,,,,,
0022500826,Scoot Henderson,2026-02-22,0,PHX,POR,,0,29.566666666666666,4,14,1,4,1,3,6,0,1,4,11,2,2,2,18.0,,,,,,,,,
0022500841,Scoot Henderson,2026-02-24,1,MIN,POR,,0,29.033333333333335,7,18,1,6,2,4,5,0,0,2,19,4,4,3,5.0,,,,,,,,,
0022500853,Scoot Henderson,2026-02-26,0,CHI,POR,PG,1,23.9,6,12,0,3,1,2,4,0,0,2,12,0,0,3,-5.0,,,,,,,,,
0022500863,Scoot Henderson,2026-02-28,0,CHA,POR,,0,22.966666666666665,3,12,0,3,2,1,4,0,1,3,8,2,3,2,-10.0,,,,,,,,,
0022500873,Scoot Henderson,2026-03-01,0,ATL,POR,,0,24.133333333333333,3,9,1,2,0,2,3,0,1,2,11,4,4,3,-10.0,,,,,,,,,
0022500896,Scoot Henderson,2026-03-04,0,MEM,POR,PG,1,24.316666666666666,3,11,1,1,0,1,3,1,0,2,8,1,2,5,2.0,,,,,,,,,
0022500910,Scoot Henderson,2026-03-06,0,HOU,POR,PG,1,19.683333333333334,1,9,1,2,2,0,2,0,0,2,4,1,2,1,-11.0,,,,,,,,,
0022500929,Scoot Henderson,2026-03-08,1,IND,POR,,0,26.283333333333335,10,15,3,3,0,3,6,1,1,0,28,5,6,2,26.0,,,,,,,,,
0022500944,Scoot Henderson,2026-03-10,1,CHA,POR,,0,19.341666666666665,6,10,5,1,0,1,1,0,0,4,17,0,0,4,1.0,,,,,,,,,
0022500082,Scottie Barnes,2025-10-22,0,ATL,TOR,PF,1,31.883333333333333,9,14,0,6,0,6,9,1,2,1,22,4,4,4,9.0,,,,,,,,,
0022500092,Scottie Barnes,2025-10-24,1,MIL,TOR,PF,1,35.78333333333333,6,15,2,5,1,4,3,3,0,3,17,3,4,3,-17.0,,,,,,,,,
0022500111,Scottie Barnes,2025-10-26,0,DAL,TOR,PF,1,33.733333333333334,13,24,3,11,4,7,6,1,0,5,33,4,5,4,5.0,,,,,,,,,
0022500118,Scottie Barnes,2025-10-27,0,SAS,TOR,PF,1,29.656666666666666,3,7,2,3,0,3,2,0,1,2,8,0,1,4,-8.0,,,,,,,,,
0022500131,Scottie Barnes,2025-10-29,1,HOU,TOR,PF,1,32.82666666666667,11,18,4,5,1,4,2,2,1,0,31,5,6,4,-12.0,,,,,,,,,
0022500022,Scottie Barnes,2025-10-31,0,CLE,TOR,PF,1,34.6,6,14,1,10,2,8,5,1,1,3,14,1,4,2,-7.0,,,,,,,,,
0022500152,Scottie Barnes,2025-11-02,1,MEM,TOR,PF,1,32.28333333333333,8,19,3,12,5,7,8,1,5,2,19,0,0,3,9.0,,,,,,,,,
0022500165,Scottie Barnes,2025-11-04,1,MIL,TOR,PF,1,27.5,9,16,3,3,1,2,6,4,2,1,23,2,2,2,24.0,,,,,,,,,
0022500030,Scottie Barnes,2025-11-07,0,ATL,TOR,PF,1,35.056666666666665,5,16,0,10,3,7,4,1,2,0,14,4,4,3,-1.0,,,,,,,,,
0022500184,Scottie Barnes,2025-11-08,0,PHI,TOR,C,1,31.695,7,14,2,5,2,3,4,2,2,2,18,2,3,6,4.0,,,,,,,,,
0022500207,Scottie Barnes,2025-11-11,0,BKN,TOR,PF,1,30.633333333333333,6,9,0,11,2,9,5,1,1,2,15,3,3,5,10.0,,,,,,,,,
0022500225,Scottie Barnes,2025-11-13,0,CLE,TOR,PF,1,34.56666666666667,12,22,1,10,2,8,8,1,5,2,28,3,3,0,18.0,,,,,,,,,
0022500230,Scottie Barnes,2025-11-15,0,IND,TOR,PF,1,31.75,3,7,0,11,1,10,6,1,1,2,14,8,9,5,17.0,,,,,,,,,
0022500245,Scottie Barnes,2025-11-17,1,CHA,TOR,PF,1,33.3,8,16,0,6,3,3,6,1,2,1,16,0,0,2,-6.0,,,,,,,,,
0022500258,Scottie Barnes,2025-11-19,0,PHI,TOR,PF,1,36.03333333333333,8,17,0,9,4,5,5,1,1,6,16,0,0,2,14.0,,,,,,,,,
0022500050,Scottie Barnes,2025-11-21,1,WAS,TOR,PF,1,29.9,10,15,3,5,0,5,2,3,0,2,23,0,0,3,14.0,,,,,,,,,
0022500279,Scottie Barnes,2025-11-23,1,BKN,TOR,PF,1,33.7,6,13,0,7,3,4,4,2,4,0,17,5,6,3,2.0,,,,,,,,,
0022500284,Scottie Barnes,2025-11-24,1,CLE,TOR,PF,1,38.3,8,13,0,11,2,9,6,1,0,4,18,2,2,2,14.0,,,,,,,,,
0022500063,Scottie Barnes,2025-11-26,1,IND,TOR,PF,1,36.43333333333333,5,12,0,10,5,5,4,0,1,4,24,14,14,3,1.0,,,,,,,,,
0022500294,Scottie Barnes,2025-11-29,0,CHA,TOR,PF,1,39.34,11,16,1,12,3,9,5,2,1,3,30,7,8,3,-6.0,,,,,,,,,
0022500303,Scottie Barnes,2025-11-30,0,NYK,TOR,C,1,31.516666666666666,7,17,4,5,2,3,4,1,2,3,18,0,0,4,-6.0,,,,,,,,,
0022500319,Scottie Barnes,2025-12-02,1,POR,TOR,PF,1,38.516666666666666,10,18,3,7,1,6,7,1,2,6,28,5,7,3,18.0,,,,,,,,,
0022500336,Scottie Barnes,2025-12-04,1,LAL,TOR,PF,1,36.13333333333333,8,16,2,11,4,7,9,1,3,1,23,5,6,1,3.0,,,,,,,,,
0022500344,Scottie Barnes,2025-12-05,1,CHA,TOR,PF,1,31.433333333333334,6,15,1,3,0,3,5,1,1,4,13,0,0,2,-15.0,,,,,,,,,
0022500358,Scottie Barnes,2025-12-07,1,BOS,TOR,PF,1,37.266666666666666,6,12,0,11,2,9,8,1,1,2,18,6,7,5,-8.0,,,,,,,,,
0022501202,Scottie Barnes,2025-12-09,1,NYK,TOR,PF,1,37.45,6,18,1,5,0,5,4,2,0,2,13,0,0,3,-20.0,,,,,,,,,
0022501227,Scottie Barnes,2025-12-15,0,MIA,TOR,PF,1,32.435,8,16,1,10,4,6,6,2,3,4,17,0,1,5,14.0,,,,,,,,,
0022500374,Scottie Barnes,2025-12-18,0,MIL,TOR,PF,1,35.96666666666667,10,14,2,11,5,6,2,2,2,5,24,2,5,1,6.0,,,,,,,,,
0022500388,Scottie Barnes,2025-12-20,1,BOS,TOR,PF,1,33.13333333333333,5,15,1,9,2,7,6,0,2,4,12,1,1,2,-10.0,,,,,,,,,
0022500397,Scottie Barnes,2025-12-21,0,BKN,TOR,PF,1,33.733333333333334,3,10,0,6,1,5,1,1,2,3,6,0,0,2,-22.0,,,,,,,,,
0022500414,Scottie Barnes,2025-12-23,0,MIA,TOR,PF,1,35.916666666666664,10,14,0,8,1,7,4,0,0,3,27,7,8,0,21.0,,,,,,,,,
